w,t
14.008993364486,0.86527254629180
13.963318956684,0.86548567766992
13.917941411328,0.86569884160598
13.872857843591,0.86591204347081
13.828065405904,0.86612528856516
13.783561287356,0.86633858211984
13.739342713107,0.86655192929571
13.695406943810,0.86676533518377
13.651751275046,0.86697880480521
13.608373036768,0.86719234311147
13.565269592760,0.86740595498432
13.522438340099,0.86761964523595
13.479876708633,0.86783341860901
13.437582160466,0.86804727977674
13.395552189455,0.86826123334305
13.353784320713,0.86847528384259
13.312276110124,0.86868943574087
13.271025143869,0.86890369343438
13.230029037952,0.86911806125066
13.189285437747,0.86933254344844
13.148792017544,0.86954714421776
13.108546480105,0.86976186768008
13.068546556234,0.86997671788839
13.028790004346,0.87019169882738
12.989274610052,0.87040681441356
12.949998185745,0.87062206849538
12.910958570198,0.87083746485337
12.872153628167,0.87105300720034
12.833581250000,0.87126869918146
12.795239351259,0.87148454437446
12.757125872340,0.87170054628978
12.719238778108,0.87191670837072
12.681576057530,0.87213303399362
12.644135723323,0.87234952646802
12.606915811606,0.87256618903683
12.569914381551,0.87278302487654
12.533129515050,0.87300003709734
12.496559316382,0.87321722874337
12.460201911887,0.87343460279286
12.424055449648,0.87365216215835
12.388118099174,0.87386990968686
12.352388051092,0.87408784816011
12.316863516845,0.87430598029471
12.281542728390,0.87452430874237
12.246423937908,0.87474283609010
12.211505417515,0.87496156486044
12.176785458976,0.87518049751164
12.142262373431,0.87539963643791
12.107934491115,0.87561898396962
12.073800161095,0.87583854237354
12.039857751004,0.87605831385304
12.006105646776,0.87627830054838
11.972542252396,0.87649850453684
11.939165989646,0.87671892783305
11.905975297855,0.87693957238919
11.872968633663,0.87716044009522
11.840144470774,0.87738153277913
11.807501299724,0.87760285220722
11.775037627651,0.87782440008428
11.742751978065,0.87804617805392
11.710642890625,0.87826818769874
11.678708920919,0.87849043054067
11.646948640249,0.87871290804118
11.615360635413,0.87893562160152
11.583943508501,0.87915857256305
11.552695876686,0.87938176220745
11.521616372022,0.87960519175701
11.490703641242,0.87982886237490
11.459956345566,0.88005277516544
11.429373160503,0.88027693117437
11.398952775665,0.88050133138913
11.368693894577,0.88072597673914
11.338595234493,0.88095086809610
11.308655526217,0.88117600627423
11.278873513920,0.88140139203059
11.249247954972,0.88162702606535
11.219777619760,0.88185290902211
11.190461291527,0.88207904148813
11.161297766195,0.88230542399469
11.132285852209,0.88253205701735
11.103424370370,0.88275894097623
11.074712153676,0.88298607623635
11.046148047163,0.88321346310789
11.017730907755,0.88344110184655
10.989459604106,0.88366899265375
10.961333016453,0.88389713567706
10.933350036470,0.88412553101041
10.905509567115,0.88435417869445
10.877810522496,0.88458307871681
10.850251827723,0.88481223101249
10.822832418773,0.88504163546409
10.795551242348,0.88527129190218
10.768407255747,0.88550120010558
10.741399426729,0.88573135980169
10.714526733381,0.88596177066683
10.687788163993,0.88619243232652
10.661182716927,0.88642334435582
10.634709400497,0.88665450627965
10.608367232838,0.88688591757311
10.582155241793,0.88711757766182
10.556072464789,0.88734948592223
10.530117948718,0.88758164168193
10.504290749825,0.88781404422000
10.478589933590,0.88804669276736
10.453014574616,0.88827958650703
10.427563756522,0.88851272457455
10.402236571825,0.88874610605821
10.377032121841,0.88897972999949
10.351949516575,0.88921359539331
10.326987874612,0.88944770118839
10.302146323024,0.88968204628760
10.277423997257,0.88991662954827
10.252820041040,0.89015144978257
10.228333606278,0.89038650575777
10.203963852961,0.89062179619667
10.179709949066,0.89085731977786
10.155571070461,0.89109307513610
10.131546400811,0.89132906086267
10.107635131490,0.89156527550566
10.083836461487,0.89180171757036
10.060149597315,0.89203838551959
10.036573752929,0.89227527777403
10.013108149633,0.89251239271256
9.9897520159947,0.89274972867262
