w,t
14.008993364486,0.87483672426459
13.963318956684,0.87511019713776
13.917941411328,0.87538377188563
13.872857843591,0.87565745379435
13.828065405904,0.87593124807474
13.783561287356,0.87620515986227
13.739342713107,0.87647919421705
13.695406943810,0.87675335612386
13.651751275046,0.87702765049215
13.608373036768,0.87730208215602
13.565269592760,0.87757665587430
13.522438340099,0.87785137633053
13.479876708633,0.87812624813300
13.437582160466,0.87840127581479
13.395552189455,0.87867646383381
13.353784320713,0.87895181657286
13.312276110124,0.87922733833964
13.271025143869,0.87950303336686
13.230029037952,0.87977890581224
13.189285437747,0.88005495975864
13.148792017544,0.88033119921408
13.108546480105,0.88060762811185
13.068546556234,0.88088425031056
13.028790004346,0.88116106959423
12.989274610052,0.88143808967243
12.949998185745,0.88171531418030
12.910958570198,0.88199274667868
12.872153628167,0.88227039065424
12.833581250000,0.88254824951956
12.795239351259,0.88282632661321
12.757125872340,0.88310462519995
12.719238778108,0.88338314847079
12.681576057530,0.88366189954311
12.644135723323,0.88394088146084
12.606915811606,0.88422009719455
12.569914381551,0.88449954964159
12.533129515050,0.88477924162627
12.496559316382,0.88505917589996
12.460201911887,0.88533935514126
12.424055449648,0.88561978195618
12.388118099174,0.88590045887826
12.352388051092,0.88618138836873
12.316863516845,0.88646257281671
12.281542728390,0.88674401453938
12.246423937908,0.88702571578209
12.211505417515,0.88730767871863
12.176785458976,0.88758990545134
12.142262373431,0.88787239801134
12.107934491115,0.88815515835867
12.073800161095,0.88843818838254
12.039857751004,0.88872148990148
12.006105646776,0.88900506466356
11.972542252396,0.88928891434660
11.939165989646,0.88957304055834
11.905975297855,0.88985744483671
11.872968633663,0.89014212864996
11.840144470774,0.89042709339697
11.807501299724,0.89071234040740
11.775037627651,0.89099787094192
11.742751978065,0.89128368619248
11.710642890625,0.89156978728250
11.678708920919,0.89185617526709
11.646948640249,0.89214285113333
11.615360635413,0.89242981580048
11.583943508501,0.89271707012022
11.552695876686,0.89300461487689
11.521616372022,0.89329245078776
11.490703641242,0.89358057850326
11.459956345566,0.89386899860723
11.429373160503,0.89415771161720
11.398952775665,0.89444671798462
11.368693894577,0.89473601809512
11.338595234493,0.89502561226880
11.308655526217,0.89531550076048
11.278873513920,0.89560568375996
11.249247954972,0.89589616139231
11.219777619760,0.89618693371812
11.190461291527,0.89647800073381
11.161297766195,0.89676936237187
11.132285852209,0.89706101850117
11.103424370370,0.89735296892724
11.074712153676,0.89764521339254
11.046148047163,0.89793775157675
11.017730907755,0.89823058309709
10.989459604106,0.89852370750857
10.961333016453,0.89881712430432
10.933350036470,0.89911083291587
10.905509567115,0.89940483271344
10.877810522496,0.89969912300627
10.850251827723,0.89999370304290
10.822832418773,0.90028857201149
10.795551242348,0.90058372904011
10.768407255747,0.90087917319708
10.741399426729,0.90117490349123
10.714526733381,0.90147091887228
10.687788163993,0.90176721823109
10.661182716927,0.90206380040004
10.634709400497,0.90236066415330
10.608367232838,0.90265780820716
10.582155241793,0.90295523122039
10.556072464789,0.90325293179451
10.530117948718,0.90355090847415
10.504290749825,0.90384915974738
10.478589933590,0.90414768404603
10.453014574616,0.90444647974600
10.427563756522,0.90474554516764
10.402236571825,0.90504487857605
10.377032121841,0.90534447818142
10.351949516575,0.90564434213938
10.326987874612,0.90594446855133
10.302146323024,0.90624485546479
10.277423997257,0.90654550087370
10.252820041040,0.90684640271886
10.228333606278,0.90714755888815
10.203963852961,0.90744896721697
10.179709949066,0.90775062548856
10.155571070461,0.90805253143433
10.131546400811,0.90835468273423
10.107635131490,0.90865707701710
10.083836461487,0.90895971186101
10.060149597315,0.90926258479364
10.036573752929,0.90956569329260
10.013108149633,0.90986903478581
9.9897520159947,0.91017260665185
9.9665045877660,0.91047640622031
9.9433651077944,0.91078043077217
9.9203328259431,0.91108467754014
9.8974069990096,0.91138914370904
9.8745868906456,0.91169382641613
9.8518717712783,0.91199872275153
9.8292609180328,0.91230382975851
9.8067536146549,0.91260914443392
9.7843491514360,0.91291466372852
