w	t
14.008993364486	0.91327948565719
13.963318956684	0.91359189709082
13.917941411328	0.91390368796227
13.872857843591	0.91421486327518
13.828065405904	0.91452542793050
13.783561287356	0.91483538672632
13.739342713107	0.91514474435774
13.695406943810	0.91545350541672
13.651751275046	0.91576167439195
13.608373036768	0.91606925566871
13.565269592760	0.91637625352880
13.522438340099	0.91668267215043
13.479876708633	0.91698851560814
13.437582160466	0.91729378787273
13.395552189455	0.91759849281121
13.353784320713	0.91790263418674
13.312276110124	0.91820621565863
13.271025143869	0.91850924078228
13.230029037952	0.91881171300921
13.189285437747	0.91911363568703
13.148792017544	0.91941501205947
13.108546480105	0.91971584526639
13.068546556234	0.92001613834385
13.028790004346	0.92031589422415
12.989274610052	0.92061511573587
12.949998185745	0.92091380560394
12.910958570198	0.92121196644977
12.872153628167	0.92150960079128
12.833581250000	0.92180671104307
12.795239351259	0.92210329951650
12.757125872340	0.92239936841980
12.719238778108	0.92269491985827
12.681576057530	0.92298995583438
12.644135723323	0.92328447824793
12.606915811606	0.92357848889627
12.569914381551	0.92387198947443
12.533129515050	0.92416498157534
12.496559316382	0.92445746669002
12.460201911887	0.92474944620783
12.424055449648	0.92504092141663
12.388118099174	0.92533189350308
12.352388051092	0.92562236355285
12.316863516845	0.92591233255089
12.281542728390	0.92620180138169
12.246423937908	0.92649077082956
12.211505417515	0.92677924157892
12.176785458976	0.92706721421457
12.142262373431	0.92735468922204
12.107934491115	0.92764166698787
12.073800161095	0.92792814779996
12.039857751004	0.92821413184790
12.006105646776	0.92849961922329
11.972542252396	0.92878460992015
11.939165989646	0.92906910383521
11.905975297855	0.92935310076835
11.872968633663	0.92963660042296
11.840144470774	0.92991960240633
11.807501299724	0.93020210623003
11.775037627651	0.93048411131037
11.742751978065	0.93076561696878
11.710642890625	0.93104662243226
11.678708920919	0.93132712683379
11.646948640249	0.93160712921284
11.615360635413	0.93188662851574
11.583943508501	0.93216562359620
11.552695876686	0.93244411321578
11.521616372022	0.93272209604435
11.490703641242	0.93299957066060
11.459956345566	0.93327653555251
11.429373160503	0.93355298911791
11.398952775665	0.93382892966493
11.368693894577	0.93410435541256
11.338595234493	0.93437926449120
11.308655526217	0.93465365494314
11.278873513920	0.93492752472317
11.249247954972	0.93520087169909
11.219777619760	0.93547369365229
11.190461291527	0.93574598827834
11.161297766195	0.93601775318753
11.132285852209	0.93628898590547
11.103424370370	0.93655968387372
11.074712153676	0.93682984445033
11.046148047163	0.93709946491049
11.017730907755	0.93736854244712
10.989459604106	0.93763707417152
10.961333016453	0.93790505711398
10.933350036470	0.93817248822443
10.905509567115	0.93843936437307
10.877810522496	0.93870568235101
10.850251827723	0.93897143887098
10.822832418773	0.93923663056794
10.795551242348	0.93950125399975
10.768407255747	0.93976530564790
10.741399426729	0.94002878191815
10.714526733381	0.94029167914122
10.687788163993	0.94055399357352
10.661182716927	0.94081572139780
10.634709400497	0.94107685872393
10.608367232838	0.94133740158953
10.582155241793	0.94159734596078
10.556072464789	0.94185668773308
10.530117948718	0.94211542273181
10.504290749825	0.94237354671307
10.478589933590	0.94263105536441
10.453014574616	0.94288794430561
10.427563756522	0.94314420908940
10.402236571825	0.94339984520225
10.377032121841	0.94365484806511
10.351949516575	0.94390921303420
10.326987874612	0.94416293540179
10.302146323024	0.94441601039697
10.277423997257	0.94466843318644
10.252820041040	0.94492019887531
10.228333606278	0.94517130250788
10.203963852961	0.94542173906847
10.179709949066	0.94567150348219
10.155571070461	0.94592059061578
10.131546400811	0.94616899527842
10.107635131490	0.94641671222254
10.083836461487	0.94666373614464
10.060149597315	0.94691006168615
10.036573752929	0.94715568343423
10.013108149633	0.94740059592262
9.9897520159947	0.94764479363247
9.9665045877660	0.94788827099322
9.9433651077944	0.94813102238340
9.9203328259431	0.94837304213151
9.8974069990096	0.94861432451688
9.8745868906456	0.94885486377051
9.8518717712783	0.94909465407596
9.8292609180328	0.94933368957018
9.8067536146549	0.94957196434443
9.7843491514360	0.94980947244511
9.7620468251384	0.95004620787463
9.7398459389214	0.95028216459236
9.7177458022690	0.95051733651541
9.6957457309185	0.95075171751960
9.6738450467893	0.95098530144032
9.6520430779137	0.95121808207338
9.6303391583681	0.95145005317599
9.6087326282051	0.95168120846757
9.5872228333866	0.95191154163069
9.5658091257179	0.95214104631198
9.5444908627826	0.95236971612300
9.5232674078780	0.95259754464117
9.5021381299525	0.95282452541067
9.4811024035421	0.95305065194335
9.4601596087094	0.95327591771963
9.4393091309824	0.95350031618944
9.4185503612944	0.95372384077309
9.3978826959248	0.95394648486223
9.3773055364404	0.95416824182075
9.3568182896380	0.95438910498570
9.3364203674868	0.95460906766818
9.3161111870727	0.95482812315434
9.2958901705426	0.95504626470620
9.2757567450495	0.95526348556266
9.2557103426984	0.95547977894038
9.2357504004929	0.95569513803471
9.2158763602828	0.95590955602063
9.1960876687117	0.95612302605366
9.1763837771656	0.95633554127079
9.1567641417227	0.95654709479143
9.1372282231027	0.95675767971832
9.1177754866180	0.95696728913843
9.0984054021244	0.95717591612395
9.0791174439733	0.95738355373318
9.0599110909640	0.95759019501145
9.0407858262967	0.95779583299207
9.0217411375263	0.95800046069726
9.0027765165165	0.95820407113906
8.9838914593947	0.95840665732027
8.9650854665072	0.95860821223537
8.9463580423754	0.95880872887146
8.9277086956522	0.95900820020917
8.9091369390788	0.95920661922359
8.8906422894425	0.95940397888520
8.8722242675348	0.95960027216078
8.8538823981099	0.95979549201436
8.8356162098438	0.95998963140809
8.8174252352941	0.96018268330321
8.7993090108600	0.96037464066096
8.7812670767428	0.96056549644348
8.7632989769073	0.96075524361471
8.7454042590432	0.96094387514135
8.7275824745269	0.96113138399374
8.7098331783847	0.96131776314677
8.6921559292549	0.96150300558082
8.6745502893519	0.96168710428261
8.6570158244297	0.96187005224615
8.6395521037464	0.96205184247363
8.6221587000288	0.96223246797633
8.6048351894374	0.96241192177546
8.5875811515325	0.96259019690315
8.5703961692396	0.96276728640325
8.5532798288160	0.96294318333230
8.5362317198178	0.96311788076034
8.5192514350668	0.96329137177184
8.5023385706183	0.96346364946659
8.4854927257288	0.96363470696053
8.4687135028249	0.96380453738667
8.4520005074711	0.96397313389594
8.4353533483399	0.96414048965807
8.4187716371806	0.96430659786242
8.4022549887892	0.96447145171890
8.3858030209790	0.96463504445877
8.3694153545505	0.96479736933553
8.3530916132627	0.96495841962575
8.3368314238042	0.96511818862993
8.3206344157646	0.96527666967334
8.3045002216066	0.96543385610683
8.2884284766381	0.96558974130770
8.2724188189845	0.96574431868053
8.2564708895621	0.96589758165797
8.2405843320506	0.96604952370159
8.2247587928669	0.96620013830268
8.2089939211391	0.96634941898309
8.1932893686800	0.96649735929598
8.1776447899618	0.96664395282670
8.1620598420909	0.96678919319351
8.1465341847826	0.96693307404843
8.1310674803363	0.96707558907798
8.1156593936113	0.96721673200401
8.1003095920022	0.96735649658445
8.0850177454153	0.96749487661406
8.0697835262450	0.96763186592525
8.0546066093498	0.96776745838880
8.0394866720300	0.96790164791463
8.0244233940043	0.96803442845253
8.0094164573871	0.96816579399295
