#Parameters = {thARC=0.8; nARC=1.75; thsub=1; p=1; nSub=1.25}
#"Wavelength / um"	"T (77) [Real Part]"
#--------------------------------------
14.008993364486	0.92402497460332
13.963318956684	0.92368807239834
13.917941411328	0.92335096593519
13.872857843591	0.92301366169825
13.828065405904	0.92267616616219
13.783561287356	0.92233848579180
13.739342713107	0.92200062704184
13.695406943810	0.92166259635688
13.651751275046	0.92132440017114
13.608373036768	0.92098604490832
13.565269592760	0.92064753698148
13.522438340099	0.92030888279283
13.479876708633	0.91997008873363
13.437582160466	0.91963116118401
13.395552189455	0.91929210651286
13.353784320713	0.91895293107762
13.312276110124	0.91861364122419
13.271025143869	0.91827424328677
13.230029037952	0.91793474358772
13.189285437747	0.91759514843740
13.148792017544	0.91725546413408
13.108546480105	0.91691569696374
13.068546556234	0.91657585320000
13.028790004346	0.91623593910393
12.989274610052	0.91589596092398
12.949998185745	0.91555592489577
12.910958570198	0.91521583724206
12.872153628167	0.91487570417254
12.833581250000	0.91453553188374
12.795239351259	0.91419532655893
12.757125872340	0.91385509436796
12.719238778108	0.91351484146714
12.681576057530	0.91317457399917
12.644135723323	0.91283429809297
12.606915811606	0.91249401986361
12.569914381551	0.91215374541214
12.533129515050	0.91181348082556
12.496559316382	0.91147323217664
12.460201911887	0.91113300552383
12.424055449648	0.91079280691119
12.388118099174	0.91045264236822
12.352388051092	0.91011251790983
12.316863516845	0.90977243953618
12.281542728390	0.90943241323261
12.246423937908	0.90909244496954
12.211505417515	0.90875254070236
12.176785458976	0.90841270637135
12.142262373431	0.90807294790157
12.107934491115	0.90773327120280
12.073800161095	0.90739368216940
12.039857751004	0.90705418668026
12.006105646776	0.90671479059872
11.972542252396	0.90637549977243
11.939165989646	0.90603632003333
11.905975297855	0.90569725719752
11.872968633663	0.90535831706522
11.840144470774	0.90501950542064
11.807501299724	0.90468082803196
11.775037627651	0.90434229065119
11.742751978065	0.90400389901414
11.710642890625	0.90366565884036
11.678708920919	0.90332757583300
11.646948640249	0.90298965567879
11.615360635413	0.90265190404798
11.583943508501	0.90231432659424
11.552695876686	0.90197692895459
11.521616372022	0.90163971674938
11.490703641242	0.90130269558217
11.459956345566	0.90096587103971
11.429373160503	0.90062924869185
11.398952775665	0.90029283409150
11.368693894577	0.89995663277456
11.338595234493	0.89962065025987
11.308655526217	0.89928489204914
11.278873513920	0.89894936362693
11.249247954972	0.89861407046054
11.219777619760	0.89827901800003
11.190461291527	0.89794421167809
11.161297766195	0.89760965691007
11.132285852209	0.89727535909387
11.103424370370	0.89694132360991
11.074712153676	0.89660755582111
11.046148047163	0.89627406107283
11.017730907755	0.89594084469281
10.989459604106	0.89560791199114
10.961333016453	0.89527526826024
10.933350036470	0.89494291877478
10.905509567115	0.89461086879169
10.877810522496	0.89427912355008
10.850251827723	0.89394768827122
10.822832418773	0.89361656815852
10.795551242348	0.89328576839748
10.768407255747	0.89295529415565
10.741399426729	0.89262515058264
10.714526733381	0.89229534281002
10.687788163993	0.89196587595137
10.661182716927	0.89163675510220
10.634709400497	0.89130798533992
10.608367232838	0.89097957172386
10.582155241793	0.89065151929520
10.556072464789	0.89032383307697
10.530117948718	0.88999651807403
10.504290749825	0.88966957927303
10.478589933590	0.88934302164241
10.453014574616	0.88901685013236
10.427563756522	0.88869106967481
10.402236571825	0.88836568518345
10.377032121841	0.88804070155363
10.351949516575	0.88771612366243
10.326987874612	0.88739195636861
10.302146323024	0.88706820451258
10.277423997257	0.88674487291642
10.252820041040	0.88642196638384
10.228333606278	0.88609948970020
10.203963852961	0.88577744763247
10.179709949066	0.88545584492926
10.155571070461	0.88513468632075
10.131546400811	0.88481397651876
10.107635131490	0.88449372021667
10.083836461487	0.88417392208949
10.060149597315	0.88385458679379
10.036573752929	0.88353571896773
10.013108149633	0.88321732323105
9.9897520159947	0.88289940418508
9.9665045877660	0.88258196641271
9.9433651077944	0.88226501447844
9.9203328259431	0.88194855292832
9.8974069990096	0.88163258628999
9.8745868906456	0.88131711907270
9.8518717712783	0.88100215576725
9.8292609180328	0.88068770084607
9.8067536146549	0.88037375876315
9.7843491514360	0.88006033395412
9.7620468251384	0.87974743083620
9.7398459389214	0.87943505380822
9.7177458022690	0.87912320725065
9.6957457309185	0.87881189552559
9.6738450467893	0.87850112297678
9.6520430779137	0.87819089392962
9.6303391583681	0.87788121269116
9.6087326282051	0.87757208355013
9.5872228333866	0.87726351077697
9.5658091257179	0.87695549862377
9.5444908627826	0.87664805132438
9.5232674078780	0.87634117309437
9.5021381299525	0.87603486813102
9.4811024035421	0.87572914061340
9.4601596087094	0.87542399470234
9.4393091309824	0.87511943454047
9.4185503612944	0.87481546425221
9.3978826959248	0.87451208794382
9.3773055364404	0.87420930970338
9.3568182896380	0.87390713360087
9.3364203674868	0.87360556368812
9.3161111870727	0.87330460399886
9.2958901705426	0.87300425854876
9.2757567450495	0.87270453133542
9.2557103426984	0.87240542633840
