#Parameters = {thARC=0.6; nARC=1.25; thsub=1; p=1; nSub=1.75}
#"Wavelength / um"	"T (172) [Real Part]"
#---------------------------------------
14.008993364486	0.93287484580522
13.963318956684	0.93292086824576
13.917941411328	0.93296702601726
13.872857843591	0.93301331887713
13.828065405904	0.93305974658240
13.783561287356	0.93310630888972
13.739342713107	0.93315300555539
13.695406943810	0.93319983633535
13.651751275046	0.93324680098516
13.608373036768	0.93329389926006
13.565269592760	0.93334113091491
13.522438340099	0.93338849570425
13.479876708633	0.93343599338226
13.437582160466	0.93348362370280
13.395552189455	0.93353138641938
13.353784320713	0.93357928128518
13.312276110124	0.93362730805307
13.271025143869	0.93367546647559
13.230029037952	0.93372375630494
13.189285437747	0.93377217729303
13.148792017544	0.93382072919145
13.108546480105	0.93386941175148
13.068546556234	0.93391822472408
13.028790004346	0.93396716785993
12.989274610052	0.93401624090941
12.949998185745	0.93406544362257
12.910958570198	0.93411477574920
12.872153628167	0.93416423703880
12.833581250000	0.93421382724057
12.795239351259	0.93426354610342
12.757125872340	0.93431339337600
12.719238778108	0.93436336880666
12.681576057530	0.93441347214348
12.644135723323	0.93446370313429
12.606915811606	0.93451406152662
12.569914381551	0.93456454706775
12.533129515050	0.93461515950469
12.496559316382	0.93466589858419
12.460201911887	0.93471676405273
12.424055449648	0.93476775565655
12.388118099174	0.93481887314164
12.352388051092	0.93487011625371
12.316863516845	0.93492148473824
12.281542728390	0.93497297834047
12.246423937908	0.93502459680538
12.211505417515	0.93507633987771
12.176785458976	0.93512820730198
12.142262373431	0.93518019882243
12.107934491115	0.93523231418311
12.073800161095	0.93528455312781
12.039857751004	0.93533691540009
12.006105646776	0.93538940074329
11.972542252396	0.93544200890051
11.939165989646	0.93549473961464
11.905975297855	0.93554759262832
11.872968633663	0.93560056768400
11.840144470774	0.93565366452389
11.807501299724	0.93570688288997
11.775037627651	0.93576022252404
11.742751978065	0.93581368316765
11.710642890625	0.93586726456216
11.678708920919	0.93592096644869
11.646948640249	0.93597478856817
11.615360635413	0.93602873066132
11.583943508501	0.93608279246865
11.552695876686	0.93613697373046
11.521616372022	0.93619127418685
11.490703641242	0.93624569357771
11.459956345566	0.93630023164273
11.429373160503	0.93635488812140
11.398952775665	0.93640966275301
11.368693894577	0.93646455527665
11.338595234493	0.93651956543122
11.308655526217	0.93657469295541
11.278873513920	0.93662993758771
11.249247954972	0.93668529906645
11.219777619760	0.93674077712972
11.190461291527	0.93679637151545
11.161297766195	0.93685208196136
11.132285852209	0.93690790820499
11.103424370370	0.93696384998368
11.074712153676	0.93701990703460
11.046148047163	0.93707607909470
11.017730907755	0.93713236590077
10.989459604106	0.93718876718939
10.961333016453	0.93724528269698
10.933350036470	0.93730191215974
10.905509567115	0.93735865531371
10.877810522496	0.93741551189474
10.850251827723	0.93747248163848
10.822832418773	0.93752956428042
10.795551242348	0.93758675955584
10.768407255747	0.93764406719985
10.741399426729	0.93770148694738
10.714526733381	0.93775901853317
10.687788163993	0.93781666169178
10.661182716927	0.93787441615759
10.634709400497	0.93793228166478
10.608367232838	0.93799025794736
10.582155241793	0.93804834473918
10.556072464789	0.93810654177387
10.530117948718	0.93816484878489
10.504290749825	0.93822326550553
10.478589933590	0.93828179166888
10.453014574616	0.93834042700787
10.427563756522	0.93839917125522
10.402236571825	0.93845802414349
10.377032121841	0.93851698540504
10.351949516575	0.93857605477207
10.326987874612	0.93863523197657
10.302146323024	0.93869451675036
10.277423997257	0.93875390882508
10.252820041040	0.93881340793218
10.228333606278	0.93887301380292
10.203963852961	0.93893272616839
10.179709949066	0.93899254475948
10.155571070461	0.93905246930691
10.131546400811	0.93911249954120
10.107635131490	0.93917263519269
10.083836461487	0.93923287599153
10.060149597315	0.93929322166768
10.036573752929	0.93935367195092
10.013108149633	0.93941422657083
9.9897520159947	0.93947488525682
9.9665045877660	0.93953564773808
9.9433651077944	0.93959651374364
9.9203328259431	0.93965748300232
9.8974069990096	0.93971855524276
9.8745868906456	0.93977973019338
9.8518717712783	0.93984100758245
9.8292609180328	0.93990238713800
9.8067536146549	0.93996386858790
9.7843491514360	0.94002545165980
9.7620468251384	0.94008713608117
9.7398459389214	0.94014892157927
9.7177458022690	0.94021080788116
9.6957457309185	0.94027279471372
9.6738450467893	0.94033488180360
9.6520430779137	0.94039706887726
9.6303391583681	0.94045935566097
9.6087326282051	0.94052174188079
9.5872228333866	0.94058422726255
9.5658091257179	0.94064681153191
9.5444908627826	0.94070949441430
9.5232674078780	0.94077227563496
9.5021381299525	0.94083515491889
9.4811024035421	0.94089813199091
9.4601596087094	0.94096120657561
9.4393091309824	0.94102437839737
9.4185503612944	0.94108764718038
9.3978826959248	0.94115101264857
9.3773055364404	0.94121447452568
9.3568182896380	0.94127803253523
9.3364203674868	0.94134168640053
9.3161111870727	0.94140543584464
9.2958901705426	0.94146928059043
9.2757567450495	0.94153322036052
9.2557103426984	0.94159725487732
9.2357504004929	0.94166138386302
9.2158763602828	0.94172560703956
9.1960876687117	0.94178992412868
9.1763837771656	0.94185433485187
9.1567641417227	0.94191883893038
9.1372282231027	0.94198343608525
9.1177754866180	0.94204812603727
9.0984054021244	0.94211290850700
9.0791174439733	0.94217778321476
9.0599110909640	0.94224274988063
9.0407858262967	0.94230780822444
9.0217411375263	0.94237295796581
9.0027765165165	0.94243819882407
8.9838914593947	0.94250353051834
8.9650854665072	0.94256895276748
8.9463580423754	0.94263446529010
8.9277086956522	0.94270006780456
8.9091369390788	0.94276576002897
8.8906422894425	0.94283154168119
8.8722242675348	0.94289741247881
8.8538823981099	0.94296337213919
8.8356162098438	0.94302942037941
8.8174252352941	0.94309555691630
8.7993090108600	0.94316178146641
8.7812670767428	0.94322809374605
8.7632989769073	0.94329449347125
8.7454042590432	0.94336098035779
8.7275824745269	0.94342755412116
8.7098331783847	0.94349421447659
8.6921559292549	0.94356096113904
8.6745502893519	0.94362779382320
8.6570158244297	0.94369471224347
8.6395521037464	0.94376171611399
8.6221587000288	0.94382880514860
8.6048351894374	0.94389597906088
8.5875811515325	0.94396323756413
8.5703961692396	0.94403058037133
8.5532798288160	0.94409800719522
